Date,Open,High,Low,Close,Adj Close,Volume,
6/13/97,883.47998,894.690002,883.47998,893.27002,893.27002,575810000,
6/16/97,893.27002,895.169983,891.210022,893.900024,893.900024,414280000,
6/17/97,893.900024,897.599976,886.190002,894.419983,894.419983,543010000,
6/18/97,894.419983,894.419983,887.030029,889.059998,889.059998,491740000,
6/19/97,889.059998,900.090027,888.98999,897.98999,897.98999,536940000,
6/20/97,897.98999,901.77002,897.77002,898.700012,898.700012,653110000,
6/23/97,898.700012,898.700012,878.429993,878.619995,878.619995,492940000,
6/24/97,878.619995,896.75,878.619995,896.340027,896.340027,542650000,
6/25/97,896.340027,902.090027,882.23999,888.98999,888.98999,603040000,
6/26/97,888.98999,893.210022,879.320007,883.679993,883.679993,499780000,
6/27/97,883.679993,894.700012,883.679993,887.299988,887.299988,472540000,
6/30/97,887.299988,892.619995,879.820007,885.140015,885.140015,561540000,
7/1/97,885.140015,893.880005,884.539978,891.030029,891.030029,544190000,
7/2/97,891.030029,904.049988,891.030029,904.030029,904.030029,526970000,
7/3/97,904.030029,917.820007,904.030029,916.919983,916.919983,374680000,
7/7/97,916.919983,923.26001,909.690002,912.200012,912.200012,518780000,
7/8/97,912.200012,918.76001,911.559998,918.75,918.75,526010000,
7/9/97,918.75,922.030029,902.47998,907.539978,907.539978,589110000,
7/10/97,907.539978,916.539978,904.309998,913.780029,913.780029,551340000,
7/11/97,913.780029,919.73999,913.109985,916.679993,916.679993,500050000,
7/14/97,916.679993,921.780029,912.02002,918.380005,918.380005,485960000,
7/15/97,918.380005,926.150024,914.52002,925.76001,925.76001,598370000,
7/16/97,925.76001,939.320007,925.76001,936.590027,936.590027,647390000,
7/17/97,936.590027,936.960022,927.900024,931.609985,931.609985,629250000,
7/18/97,931.609985,931.609985,912.900024,915.299988,915.299988,589710000,
7/21/97,915.299988,915.380005,907.119995,912.940002,912.940002,459500000,
7/22/97,912.940002,934.380005,912.940002,933.97998,933.97998,579590000,
7/23/97,933.97998,941.799988,933.97998,936.559998,936.559998,616930000,
7/24/97,936.559998,941.51001,926.909973,940.299988,940.299988,571020000,
7/25/97,940.299988,945.650024,936.090027,938.789978,938.789978,521510000,
7/28/97,938.789978,942.969971,935.190002,936.450012,936.450012,466920000,
7/29/97,936.450012,942.960022,932.559998,942.289978,942.289978,544540000,
7/30/97,942.289978,953.97998,941.97998,952.289978,952.289978,568470000,
7/31/97,952.289978,957.72998,948.890015,954.309998,954.309998,547830000,
8/1/97,954.289978,955.349976,939.039978,947.140015,947.140015,513750000,
8/4/97,947.140015,953.179993,943.599976,950.299988,950.299988,456000000,
8/5/97,950.299988,954.210022,948.919983,952.369995,952.369995,525710000,
8/6/97,952.369995,962.429993,949.450012,960.320007,960.320007,565200000,
8/7/97,960.320007,964.169983,950.869995,951.190002,951.190002,576030000,
8/8/97,951.190002,951.190002,925.73999,933.539978,933.539978,563420000,
8/11/97,933.539978,938.5,925.390015,937,937,480340000,
8/12/97,937,942.98999,925.659973,926.530029,926.530029,499310000,
8/13/97,926.530029,935.77002,916.539978,922.02002,922.02002,587210000,
8/14/97,922.02002,930.070007,916.919983,924.77002,924.77002,530460000,
8/15/97,924.77002,924.77002,900.809998,900.809998,900.809998,537820000,
8/18/97,900.809998,912.570007,893.340027,912.48999,912.48999,514330000,
8/19/97,912.48999,926.01001,912.48999,926.01001,926.01001,545630000,
8/20/97,926.01001,939.349976,924.580017,939.349976,939.349976,521270000,
8/21/97,939.349976,939.469971,921.349976,925.049988,925.049988,499000000,
8/22/97,925.049988,925.049988,905.419983,923.539978,923.539978,460160000,
8/25/97,923.549988,930.929993,917.289978,920.159973,920.159973,388990000,
8/26/97,920.159973,922.469971,911.719971,913.02002,913.02002,449110000,
8/27/97,913.02002,916.22998,903.830017,913.700012,913.700012,492150000,
8/28/97,913.700012,915.900024,898.650024,903.669983,903.669983,486300000,
8/29/97,903.669983,907.280029,896.820007,899.469971,899.469971,413910000,
9/2/97,899.469971,927.580017,899.469971,927.580017,927.580017,491870000,
9/3/97,927.580017,935.900024,926.869995,927.859985,927.859985,549060000,
9/4/97,927.859985,933.359985,925.590027,930.869995,930.869995,559310000,
9/5/97,930.869995,940.369995,924.049988,929.049988,929.049988,536400000,
9/8/97,929.049988,936.5,929.049988,931.200012,931.200012,466430000,
9/9/97,931.200012,938.900024,927.280029,933.619995,933.619995,502200000,
9/10/97,933.619995,933.619995,918.76001,919.030029,919.030029,517620000,
9/11/97,919.030029,919.030029,902.559998,912.590027,912.590027,575020000,
9/12/97,912.590027,925.049988,906.700012,923.909973,923.909973,544150000,
9/15/97,923.909973,928.900024,919.409973,919.77002,919.77002,468030000,
9/16/97,919.77002,947.659973,919.77002,945.640015,945.640015,636380000,
9/17/97,945.640015,950.289978,941.98999,943,943,590550000,
9/18/97,943,958.190002,943,947.289978,947.289978,566830000,
9/19/97,947.289978,952.349976,943.900024,950.51001,950.51001,631040000,
9/22/97,950.51001,960.590027,950.51001,955.429993,955.429993,490900000,
9/23/97,955.429993,955.780029,948.070007,951.929993,951.929993,522930000,
9/24/97,951.929993,959.780029,944.070007,944.47998,944.47998,639460000,
9/25/97,944.47998,947,937.380005,937.909973,937.909973,524880000,
9/26/97,937.909973,946.440002,937.909973,945.219971,945.219971,505340000,
9/29/97,945.219971,953.960022,941.940002,953.340027,953.340027,477100000,
9/30/97,953.340027,955.169983,947.280029,947.280029,947.280029,587500000,
10/1/97,947.280029,956.710022,947.280029,955.409973,955.409973,598660000,
10/2/97,955.409973,960.460022,952.940002,960.460022,960.460022,474760000,
10/3/97,960.460022,975.469971,955.130005,965.030029,965.030029,623370000,
10/6/97,965.030029,974.159973,965.030029,972.690002,972.690002,495620000,
10/7/97,972.690002,983.119995,971.950012,983.119995,983.119995,551970000,
10/8/97,983.119995,983.119995,968.650024,973.840027,973.840027,573110000,
10/9/97,973.840027,974.719971,963.340027,970.619995,970.619995,551840000,
10/10/97,970.619995,970.619995,963.419983,966.97998,966.97998,500680000,
10/13/97,966.97998,973.460022,966.950012,968.099976,968.099976,354800000,
10/14/97,968.099976,972.859985,961.869995,970.280029,970.280029,510330000,
10/15/97,970.280029,970.280029,962.75,965.719971,965.719971,505310000,
10/16/97,965.719971,973.380005,950.77002,955.25,955.25,597010000,
10/17/97,955.22998,955.22998,931.580017,944.159973,944.159973,624980000,
10/20/97,944.159973,955.719971,941.429993,955.609985,955.609985,483880000,
10/21/97,955.609985,972.559998,955.609985,972.280029,972.280029,582310000,
10/22/97,972.280029,972.609985,965.659973,968.48999,968.48999,613490000,
10/23/97,968.48999,968.48999,944.159973,950.690002,950.690002,673270000,
10/24/97,950.690002,960.039978,937.549988,941.640015,941.640015,677630000,
10/27/97,941.640015,941.640015,876.72998,876.98999,876.98999,693730000,
10/28/97,876.98999,923.090027,855.27002,921.849976,921.849976,1202550000,
10/29/97,921.849976,935.23999,913.880005,919.159973,919.159973,777660000,
10/30/97,919.159973,923.280029,903.679993,903.679993,903.679993,712230000,
10/31/97,903.679993,919.929993,903.679993,914.619995,914.619995,638070000,
11/3/97,914.619995,939.02002,914.619995,938.98999,938.98999,564740000,
11/4/97,938.98999,941.400024,932.659973,940.76001,940.76001,541590000,
11/5/97,940.76001,949.619995,938.159973,942.76001,942.76001,565680000,
11/6/97,942.76001,942.849976,934.159973,938.030029,938.030029,522890000,
11/7/97,938.030029,938.030029,915.390015,927.51001,927.51001,569980000,
11/10/97,927.51001,935.900024,920.26001,921.130005,921.130005,464140000,
11/11/97,921.130005,928.289978,919.630005,923.780029,923.780029,435660000,
11/12/97,923.780029,923.880005,905.340027,905.960022,905.960022,585340000,
11/13/97,905.960022,917.789978,900.609985,916.659973,916.659973,653960000,
11/14/97,916.659973,930.440002,915.340027,928.349976,928.349976,635760000,
11/17/97,928.349976,949.659973,928.349976,946.200012,946.200012,576540000,
11/18/97,946.200012,947.650024,937.429993,938.22998,938.22998,521380000,
11/19/97,938.22998,947.280029,934.830017,944.590027,944.590027,542720000,
11/20/97,944.590027,961.830017,944.590027,958.97998,958.97998,602610000,
11/21/97,958.97998,964.549988,954.599976,963.090027,963.090027,611000000,
11/24/97,963.090027,963.090027,945.219971,946.669983,946.669983,514920000,
11/25/97,946.669983,954.469971,944.710022,950.820007,950.820007,587890000,
11/26/97,950.820007,956.469971,950.820007,951.640015,951.640015,487750000,
11/28/97,951.640015,959.130005,951.640015,955.400024,955.400024,189070000,
12/1/97,955.400024,974.77002,955.400024,974.77002,974.77002,590300000,
12/2/97,974.780029,976.200012,969.830017,971.679993,971.679993,576120000,
12/3/97,971.679993,980.809998,966.159973,976.77002,976.77002,624610000,
12/4/97,976.77002,983.359985,971.369995,973.099976,973.099976,633470000,
12/5/97,973.099976,986.25,969.099976,983.789978,983.789978,563590000,
12/8/97,983.789978,985.669983,979.570007,982.369995,982.369995,490320000,
12/9/97,982.369995,982.369995,973.809998,975.780029,975.780029,539130000,
12/10/97,975.780029,975.780029,962.679993,969.789978,969.789978,602290000,
12/11/97,969.789978,969.789978,951.890015,954.940002,954.940002,631770000,
12/12/97,954.940002,961.320007,947,953.390015,953.390015,579280000,
12/15/97,953.390015,965.960022,953.390015,963.390015,963.390015,597150000,
12/16/97,963.390015,973,963.390015,968.039978,968.039978,623320000,
12/17/97,968.039978,974.299988,964.25,965.539978,965.539978,618900000,
12/18/97,965.539978,965.539978,950.549988,955.299988,955.299988,618870000,
12/19/97,955.299988,955.299988,924.919983,946.780029,946.780029,793200000,
12/22/97,946.780029,956.72998,946.25,953.700012,953.700012,530670000,
12/23/97,953.700012,954.51001,938.909973,939.130005,939.130005,515070000,
12/24/97,939.130005,942.880005,932.700012,932.700012,932.700012,265980000,
12/26/97,932.700012,939.98999,932.700012,936.460022,936.460022,154900000,
12/29/97,936.460022,953.950012,936.460022,953.349976,953.349976,443160000,
12/30/97,953.349976,970.840027,953.349976,970.840027,970.840027,499500000,
12/31/97,970.840027,975.02002,967.409973,970.429993,970.429993,467280000,
1/2/98,970.429993,975.039978,965.72998,975.039978,975.039978,366730000,
1/5/98,975.039978,982.630005,969,977.070007,977.070007,628070000,
1/6/98,977.070007,977.070007,962.679993,966.580017,966.580017,618360000,
1/7/98,966.580017,966.580017,952.669983,964,964,667390000,
1/8/98,964,964,955.039978,956.049988,956.049988,652140000,
1/9/98,956.049988,956.049988,921.719971,927.690002,927.690002,746420000,
1/12/98,927.690002,939.25,912.830017,939.210022,939.210022,705450000,
1/13/98,939.210022,952.140015,939.210022,952.119995,952.119995,646740000,
1/14/98,952.119995,958.119995,948,957.940002,957.940002,603280000,
1/15/98,957.940002,957.940002,950.27002,950.72998,950.72998,569050000,
1/16/98,950.72998,965.119995,950.72998,961.51001,961.51001,670080000,
1/20/98,961.51001,978.599976,961.47998,978.599976,978.599976,644790000,
1/21/98,978.599976,978.599976,963.289978,970.809998,970.809998,626160000,
1/22/98,970.809998,970.809998,959.48999,963.039978,963.039978,646570000,
1/23/98,963.039978,966.440002,950.859985,957.590027,957.590027,635770000,
1/26/98,957.590027,963.039978,954.23999,956.950012,956.950012,555080000,
1/27/98,956.950012,973.22998,956.26001,969.02002,969.02002,679140000,
1/28/98,969.02002,978.630005,969.02002,977.460022,977.460022,708470000,
1/29/98,977.460022,992.650024,975.210022,985.48999,985.48999,750760000,
1/30/98,985.48999,987.409973,979.630005,980.280029,980.280029,613380000,
2/2/98,980.280029,1002.47998,980.280029,1001.27002,1001.27002,724320000,
2/3/98,1001.27002,1006.130005,996.900024,1006,1006,692120000,
2/4/98,1006,1009.52002,999.429993,1006.900024,1006.900024,695420000,
2/5/98,1006.900024,1013.51001,1000.27002,1003.539978,1003.539978,703980000,
2/6/98,1003.539978,1013.070007,1003.359985,1012.460022,1012.460022,569650000,
2/9/98,1012.460022,1015.330017,1006.280029,1010.73999,1010.73999,524810000,
2/10/98,1010.73999,1022.150024,1010.710022,1019.01001,1019.01001,642800000,
2/11/98,1019.01001,1020.710022,1016.380005,1020.01001,1020.01001,599300000,
2/12/98,1020.01001,1026.300049,1008.549988,1024.140015,1024.140015,611480000,
2/13/98,1024.140015,1024.140015,1017.710022,1020.090027,1020.090027,531940000,
2/17/98,1020.090027,1028.02002,1020.090027,1022.76001,1022.76001,605890000,
2/18/98,1022.76001,1032.079956,1021.700012,1032.079956,1032.079956,606000000,
2/19/98,1032.079956,1032.930054,1026.619995,1028.280029,1028.280029,581820000,
2/20/98,1028.280029,1034.209961,1022.690002,1034.209961,1034.209961,594300000,
2/23/98,1034.209961,1038.680054,1031.76001,1038.140015,1038.140015,550730000,
2/24/98,1038.140015,1038.72998,1028.890015,1030.560059,1030.560059,589880000,
2/25/98,1030.560059,1045.790039,1030.560059,1042.900024,1042.900024,611350000,
2/26/98,1042.900024,1048.680054,1039.849976,1048.670044,1048.670044,646280000,
2/27/98,1048.670044,1051.660034,1044.400024,1049.339966,1049.339966,574480000,
3/2/98,1049.339966,1053.97998,1044.699951,1047.699951,1047.699951,591470000,
3/3/98,1047.699951,1052.02002,1043.410034,1052.02002,1052.02002,612360000,
3/4/98,1052.02002,1052.02002,1042.73999,1047.329956,1047.329956,644280000,
3/5/98,1047.329956,1047.329956,1030.869995,1035.050049,1035.050049,648270000,
3/6/98,1035.050049,1055.689941,1035.050049,1055.689941,1055.689941,665500000,
3/9/98,1055.689941,1058.550049,1050.02002,1052.310059,1052.310059,624700000,
3/10/98,1052.310059,1064.589966,1052.310059,1064.25,1064.25,631920000,
3/11/98,1064.25,1069.180054,1064.219971,1068.469971,1068.469971,655260000,
3/12/98,1068.469971,1071.869995,1063.540039,1069.920044,1069.920044,594940000,
3/13/98,1069.920044,1075.859985,1066.569946,1068.609985,1068.609985,597800000,
3/16/98,1068.609985,1079.459961,1068.609985,1079.27002,1079.27002,548980000,
3/17/98,1079.27002,1080.52002,1073.290039,1080.449951,1080.449951,680960000,
3/18/98,1080.449951,1085.52002,1077.77002,1085.52002,1085.52002,632690000,
3/19/98,1085.52002,1089.73999,1084.300049,1089.73999,1089.73999,598240000,
3/20/98,1089.73999,1101.040039,1089.390015,1099.160034,1099.160034,717310000,
3/23/98,1099.160034,1101.160034,1094.25,1095.550049,1095.550049,631350000,
3/24/98,1095.550049,1106.75,1095.550049,1105.650024,1105.650024,605720000,
3/25/98,1105.650024,1113.069946,1092.839966,1101.930054,1101.930054,676550000,
3/26/98,1101.930054,1106.280029,1097,1100.800049,1100.800049,606770000,
3/27/98,1100.800049,1107.180054,1091.140015,1095.439941,1095.439941,582190000,
3/30/98,1095.439941,1099.099976,1090.02002,1093.599976,1093.599976,497400000,
3/31/98,1093.550049,1110.130005,1093.550049,1101.75,1101.75,674930000,
4/1/98,1101.75,1109.189941,1095.290039,1108.150024,1108.150024,677310000,
4/2/98,1108.150024,1121.01001,1107.890015,1120.01001,1120.01001,674340000,
4/3/98,1120.01001,1126.359985,1118.119995,1122.699951,1122.699951,653880000,
4/6/98,1122.699951,1131.98999,1121.369995,1121.380005,1121.380005,625810000,
4/7/98,1121.380005,1121.380005,1102.439941,1109.550049,1109.550049,670760000,
4/8/98,1109.550049,1111.599976,1098.209961,1101.650024,1101.650024,616330000,
4/9/98,1101.650024,1111.449951,1101.650024,1110.670044,1110.670044,548940000,
4/13/98,1110.670044,1110.75,1100.599976,1109.689941,1109.689941,564480000,
4/14/98,1109.689941,1115.949951,1109.47998,1115.75,1115.75,613730000,
4/15/98,1115.75,1119.900024,1112.23999,1119.319946,1119.319946,685020000,
4/16/98,1119.319946,1119.319946,1105.27002,1108.170044,1108.170044,699570000,
4/17/98,1108.170044,1122.719971,1104.949951,1122.719971,1122.719971,672290000,
4/20/98,1122.719971,1124.880005,1118.430054,1123.650024,1123.650024,595190000,
4/21/98,1123.650024,1129.650024,1119.540039,1126.670044,1126.670044,675640000,
4/22/98,1126.670044,1132.97998,1126.290039,1130.540039,1130.540039,696740000,
4/23/98,1130.540039,1130.540039,1117.48999,1119.579956,1119.579956,653190000,
4/24/98,1119.579956,1122.810059,1104.77002,1107.900024,1107.900024,633890000,
4/27/98,1107.900024,1107.900024,1076.699951,1086.540039,1086.540039,685960000,
4/28/98,1086.540039,1095.939941,1081.48999,1085.109985,1085.109985,678600000,
4/29/98,1085.109985,1098.23999,1084.650024,1094.619995,1094.619995,638790000,
4/30/98,1094.630005,1116.969971,1094.630005,1111.75,1111.75,695600000,
5/1/98,1111.75,1121.02002,1111.75,1121,1121,581970000,
5/4/98,1121,1130.52002,1121,1122.069946,1122.069946,551700000,
5/5/98,1122.069946,1122.069946,1111.160034,1115.5,1115.5,583630000,
5/6/98,1115.5,1118.390015,1104.640015,1104.920044,1104.920044,606540000,
5/7/98,1104.920044,1105.579956,1094.589966,1095.140015,1095.140015,582240000,
5/8/98,1095.140015,1111.420044,1094.530029,1108.140015,1108.140015,567890000,
5/11/98,1108.140015,1119.130005,1103.719971,1106.640015,1106.640015,560840000,
5/12/98,1106.640015,1115.959961,1102.780029,1115.790039,1115.790039,604420000,
5/13/98,1115.790039,1122.219971,1114.930054,1118.859985,1118.859985,600010000,
5/14/98,1118.859985,1124.030029,1112.430054,1117.369995,1117.369995,578380000,
5/15/98,1117.369995,1118.660034,1107.109985,1108.72998,1108.72998,621990000,
5/18/98,1108.72998,1112.439941,1097.98999,1105.819946,1105.819946,519100000,
5/19/98,1105.819946,1113.5,1105.819946,1109.52002,1109.52002,566020000,
5/20/98,1109.52002,1119.079956,1107.51001,1119.060059,1119.060059,587240000,
5/21/98,1119.060059,1124.449951,1111.939941,1114.640015,1114.640015,551970000,
5/22/98,1114.640015,1116.890015,1107.98999,1110.469971,1110.469971,444070000,
5/26/98,1110.469971,1116.790039,1094.01001,1094.02002,1094.02002,541410000,
5/27/98,1094.02002,1094.439941,1074.390015,1092.22998,1092.22998,682040000,
5/28/98,1092.22998,1099.72998,1089.060059,1097.599976,1097.599976,588900000,
5/29/98,1097.599976,1104.160034,1090.819946,1090.819946,1090.819946,556780000,
6/1/98,1090.819946,1097.849976,1084.219971,1090.97998,1090.97998,537660000,
6/2/98,1090.97998,1098.709961,1089.670044,1093.219971,1093.219971,590930000,
6/3/98,1093.219971,1097.430054,1081.089966,1082.72998,1082.72998,584480000,
6/4/98,1082.72998,1095.930054,1078.099976,1094.829956,1094.829956,577470000,
6/5/98,1095.099976,1113.880005,1094.829956,1113.859985,1113.859985,558440000,
6/8/98,1113.859985,1119.699951,1113.310059,1115.719971,1115.719971,543390000,
6/9/98,1115.719971,1119.920044,1111.310059,1118.410034,1118.410034,563610000,
6/10/98,1118.410034,1126,1110.27002,1112.280029,1112.280029,609410000,
6/11/98,1112.280029,1114.199951,1094.280029,1094.579956,1094.579956,627470000,
6/12/98,1094.579956,1098.839966,1080.829956,1098.839966,1098.839966,633300000,
6/15/98,1098.839966,1098.839966,1077.01001,1077.01001,1077.01001,595820000,
6/16/98,1077.01001,1087.589966,1074.670044,1087.589966,1087.589966,664600000,
6/17/98,1087.589966,1112.869995,1087.579956,1107.109985,1107.109985,744400000,
6/18/98,1107.109985,1109.359985,1103.709961,1106.369995,1106.369995,590440000,
6/19/98,1106.369995,1111.25,1097.099976,1100.650024,1100.650024,715500000,
6/22/98,1100.650024,1109.01001,1099.420044,1103.209961,1103.209961,531550000,
6/23/98,1103.209961,1119.48999,1103.209961,1119.48999,1119.48999,657100000,
6/24/98,1119.48999,1134.400024,1115.099976,1132.880005,1132.880005,714900000,
6/25/98,1132.880005,1142.040039,1127.599976,1129.280029,1129.280029,669900000,
6/26/98,1129.280029,1136.829956,1129.280029,1133.199951,1133.199951,520050000,
6/29/98,1133.199951,1145.150024,1133.199951,1138.48999,1138.48999,564350000,
6/30/98,1138.48999,1140.800049,1131.97998,1133.839966,1133.839966,757200000,
7/1/98,1133.839966,1148.560059,1133.839966,1148.560059,1148.560059,701600000,
7/2/98,1148.560059,1148.560059,1142.98999,1146.420044,1146.420044,510210000,
7/6/98,1146.420044,1157.329956,1145.030029,1157.329956,1157.329956,514750000,
7/7/98,1157.329956,1159.810059,1152.849976,1154.660034,1154.660034,624890000,
7/8/98,1154.660034,1166.890015,1154.660034,1166.380005,1166.380005,607230000,
7/9/98,1166.380005,1166.380005,1156.030029,1158.560059,1158.560059,663600000,
7/10/98,1158.569946,1166.930054,1150.880005,1164.329956,1164.329956,576080000,
7/13/98,1164.329956,1166.97998,1160.209961,1165.189941,1165.189941,574880000,
7/14/98,1165.189941,1179.76001,1165.189941,1177.579956,1177.579956,700300000,
7/15/98,1177.579956,1181.47998,1174.72998,1174.810059,1174.810059,723900000,
7/16/98,1174.810059,1184.02002,1170.400024,1183.98999,1183.98999,677800000,
7/17/98,1183.98999,1188.099976,1182.420044,1186.75,1186.75,618030000,
7/20/98,1186.75,1190.579956,1179.189941,1184.099976,1184.099976,560580000,
7/21/98,1184.099976,1187.369995,1163.050049,1165.069946,1165.069946,659700000,
7/22/98,1165.069946,1167.670044,1155.199951,1164.079956,1164.079956,739800000,
7/23/98,1164.079956,1164.349976,1139.75,1139.75,1139.75,741600000,
7/24/98,1139.75,1150.140015,1129.109985,1140.800049,1140.800049,698600000,
7/27/98,1140.800049,1147.27002,1128.189941,1147.27002,1147.27002,619990000,
7/28/98,1147.27002,1147.27002,1119.439941,1130.23999,1130.23999,703600000,
7/29/98,1130.23999,1138.560059,1121.97998,1125.209961,1125.209961,644350000,
7/30/98,1125.209961,1143.069946,1125.209961,1142.949951,1142.949951,687400000,
7/31/98,1142.949951,1142.969971,1114.300049,1120.670044,1120.670044,645910000,
8/3/98,1120.670044,1121.790039,1110.390015,1112.439941,1112.439941,620400000,
8/4/98,1112.439941,1119.72998,1071.819946,1072.119995,1072.119995,852600000,
8/5/98,1072.119995,1084.800049,1057.349976,1081.430054,1081.430054,851600000,
8/6/98,1081.430054,1090.949951,1074.939941,1089.630005,1089.630005,768400000,
8/7/98,1089.630005,1102.540039,1084.719971,1089.449951,1089.449951,759100000,
8/10/98,1089.449951,1092.819946,1081.76001,1083.140015,1083.140015,579180000,
8/11/98,1083.140015,1083.140015,1054,1068.97998,1068.97998,774400000,
8/12/98,1068.97998,1084.699951,1068.97998,1084.219971,1084.219971,711700000,
8/13/98,1084.219971,1091.5,1074.910034,1074.910034,1074.910034,660700000,
8/14/98,1074.910034,1083.920044,1057.219971,1062.75,1062.75,644030000,
8/17/98,1062.75,1083.670044,1055.079956,1083.670044,1083.670044,584380000,
8/18/98,1083.670044,1101.719971,1083.670044,1101.199951,1101.199951,690600000,
8/19/98,1101.199951,1106.319946,1094.930054,1098.060059,1098.060059,633630000,
8/20/98,1098.060059,1098.790039,1089.550049,1091.599976,1091.599976,621630000,
8/21/98,1091.599976,1091.599976,1054.920044,1081.23999,1081.23999,725700000,
8/24/98,1081.23999,1093.819946,1081.23999,1088.140015,1088.140015,558100000,
8/25/98,1088.140015,1106.640015,1085.530029,1092.849976,1092.849976,664900000,
8/26/98,1092.849976,1092.849976,1075.910034,1084.189941,1084.189941,674100000,
8/27/98,1084.189941,1084.189941,1037.609985,1042.589966,1042.589966,938600000,
8/28/98,1042.589966,1051.800049,1021.039978,1027.140015,1027.140015,840300000,
8/31/98,1027.140015,1033.469971,957.280029,957.280029,957.280029,917500000,
9/1/98,957.280029,1000.710022,939.97998,994.26001,994.26001,1216600000,
9/2/98,994.26001,1013.190002,988.400024,990.47998,990.47998,894600000,
9/3/98,990.469971,990.469971,969.320007,982.26001,982.26001,880500000,
9/4/98,982.26001,991.409973,956.51001,973.890015,973.890015,780300000,
9/8/98,973.890015,1023.460022,973.890015,1023.460022,1023.460022,814800000,
9/9/98,1023.460022,1027.719971,1004.559998,1006.200012,1006.200012,704300000,
9/10/98,1006.200012,1006.200012,968.640015,980.190002,980.190002,880300000,
9/11/98,980.190002,1009.059998,969.710022,1009.059998,1009.059998,819100000,
9/14/98,1009.059998,1038.380005,1009.059998,1029.719971,1029.719971,714400000,
9/15/98,1029.719971,1037.900024,1021.419983,1037.680054,1037.680054,724600000,
9/16/98,1037.680054,1046.069946,1029.310059,1045.47998,1045.47998,797500000,
9/17/98,1045.47998,1045.47998,1016.049988,1018.869995,1018.869995,694500000,
9/18/98,1018.869995,1022.01001,1011.859985,1020.090027,1020.090027,794700000,
9/21/98,1020.090027,1026.02002,993.820007,1023.890015,1023.890015,609880000,
9/22/98,1023.890015,1033.890015,1021.960022,1029.630005,1029.630005,694900000,
9/23/98,1029.630005,1066.089966,1029.630005,1066.089966,1066.089966,899700000,
9/24/98,1066.089966,1066.109985,1033.040039,1042.719971,1042.719971,805900000,
9/25/98,1042.719971,1051.890015,1028.48999,1044.75,1044.75,736800000,
9/28/98,1044.75,1061.459961,1042.22998,1048.689941,1048.689941,690500000,
9/29/98,1048.689941,1056.310059,1039.880005,1049.02002,1049.02002,760100000,
9/30/98,1049.02002,1049.02002,1015.72998,1017.01001,1017.01001,800100000,
10/1/98,1017.01001,1017.01001,981.289978,986.390015,986.390015,899700000,
10/2/98,986.390015,1005.450012,971.690002,1002.599976,1002.599976,902900000,
10/5/98,1002.599976,1002.599976,964.719971,988.559998,988.559998,817500000,
10/6/98,988.559998,1008.77002,974.809998,984.590027,984.590027,845700000,
10/7/98,984.590027,995.659973,957.150024,970.679993,970.679993,977000000,
10/8/98,970.679993,970.679993,923.320007,959.440002,959.440002,1114600000,
10/9/98,959.440002,984.419983,953.039978,984.390015,984.390015,878100000,
10/12/98,984.390015,1010.710022,984.390015,997.710022,997.710022,691100000,
10/13/98,997.710022,1000.780029,987.549988,994.799988,994.799988,733300000,
10/14/98,994.799988,1014.419983,987.799988,1005.530029,1005.530029,791200000,
10/15/98,1005.530029,1053.089966,1000.119995,1047.48999,1047.48999,937600000,
10/16/98,1047.48999,1062.650024,1047.48999,1056.420044,1056.420044,1042200000,
10/19/98,1056.420044,1065.209961,1054.22998,1062.390015,1062.390015,738600000,
10/20/98,1062.390015,1084.060059,1060.609985,1063.930054,1063.930054,958200000,
10/21/98,1063.930054,1073.609985,1058.079956,1069.920044,1069.920044,745100000,
10/22/98,1069.920044,1080.430054,1061.469971,1078.47998,1078.47998,754900000,
10/23/98,1078.47998,1078.47998,1067.430054,1070.670044,1070.670044,637640000,
10/26/98,1070.670044,1081.22998,1068.170044,1072.319946,1072.319946,609910000,
10/27/98,1072.319946,1087.079956,1063.060059,1065.339966,1065.339966,764500000,
10/28/98,1065.339966,1072.790039,1059.650024,1068.089966,1068.089966,677500000,
10/29/98,1068.089966,1086.109985,1065.949951,1085.930054,1085.930054,699400000,
10/30/98,1085.930054,1103.780029,1085.930054,1098.670044,1098.670044,785000000,
11/2/98,1098.670044,1114.439941,1098.670044,1111.599976,1111.599976,753800000,
11/3/98,1111.599976,1115.02002,1106.420044,1110.839966,1110.839966,704300000,
11/4/98,1110.839966,1127.180054,1110.589966,1118.670044,1118.670044,861100000,
11/5/98,1118.670044,1133.880005,1109.550049,1133.849976,1133.849976,770200000,
11/6/98,1133.849976,1141.300049,1131.180054,1141.01001,1141.01001,683100000,
11/9/98,1141.01001,1141.01001,1123.170044,1130.199951,1130.199951,592990000,
11/10/98,1130.199951,1135.369995,1122.800049,1128.26001,1128.26001,671300000,
11/11/98,1128.26001,1136.25,1117.400024,1120.969971,1120.969971,715700000,
11/12/98,1120.969971,1126.569946,1115.550049,1117.689941,1117.689941,662300000,
11/13/98,1117.689941,1126.339966,1116.76001,1125.719971,1125.719971,602270000,
11/16/98,1125.719971,1138.719971,1125.719971,1135.869995,1135.869995,615580000,
11/17/98,1135.869995,1151.709961,1129.670044,1139.319946,1139.319946,705200000,
11/18/98,1139.319946,1144.52002,1133.069946,1144.47998,1144.47998,652510000,
11/19/98,1144.47998,1155.099976,1144.420044,1152.609985,1152.609985,671000000,
11/20/98,1152.609985,1163.550049,1152.609985,1163.550049,1163.550049,721200000,
